"","taxa_id","Kingdom","Phylum","Class","Orders","Family","Genus","Species","common_name","RecordsWithDenominators","NeoplasiaWithDenominators","NeoplasiaPrevalence","X.","MalignancyKnown","Malignant","MalignancyPrevalence","PropMalignant","Benign","BenignPrevalence","PropBenign","X..","RecordsFromAllSources","NeoplasiaFromAllSources","Necropsies","X.Sources","SE_simple","female_maturity","male_maturity","Gestation","Weaning","Infancy","litter_size","litters_year","interbirth_interval","birth_weight","weaning_weight","adult_weight","growth_rate","max_longevity","metabolic_rate"
"887",331,"Animalia","Chordata","Amphibia","Caudata","Cryptobranchidae","Andrias","Andrias davidianus",NA,4,0,0,"-",0,0,0,NA,0,0,NA,"-",4,0,4,2,0.5,-1,-1,1.80802103879027,-1,7.87187918051984,500,-1,-1,-1,-1,-1,-1,238.8,-1
"888",3225,"Animalia","Chordata","Aves","Passeriformes","Cotingidae","Perissocephalus","Perissocephalus tricolor",NA,2,0,0,"-",0,0,0,NA,0,0,NA,"-",2,0,2,1,0.707106781,-1,-1,-1,-1,1,-1,-1,-1,22.9,-1,351.5,-1,-1,-1
"889",8200,"Animalia","Chordata","Aves","Pelecaniformes","Threskiornithidae","Theristicus","Theristicus melanopis","Black faced Ibis",72,0,0,"-",0,0,0,NA,0,0,NA,"-",72,0,72,1,0.11785113,-1,-1,-1,-1,13.6472277250218,2.4,-1,-1,-1,-1,1200,-1,414,-1
"890",3236,"Animalia","Chordata","Reptilia","Squamata","Iguanidae","Petrosaurus","Petrosaurus thalassinus",NA,10,0,0,"-",0,0,0,NA,0,0,NA,"-",10,0,10,5,0.316227766,-1,-1,-1,-1,1,14.5,-1,-1,-1,-1,-1,-1,-1,-1
"891",957,"Animalia","Chordata","Mammalia","Carnivora","Felidae","Caracal","Caracal caracal",NA,10,0,0,"-",0,0,0,NA,0,0,NA,"-",10,0,10,8,0.316227766,14.9901380670611,14.9901380670611,2.43261012491782,4.01051939513478,4.01051939513478,2.3,1.1,12,165,-1,16000,0.0096,243.6,-1
"892",2402,"Animalia","Chordata","Actinopterygii","Scorpaeniformes","Synanceiidae","Inimicus","Inimicus caledonicus",NA,1,0,0,"-",0,0,0,NA,0,0,NA,"-",1,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"893",19682,"Animalia","Blattodea","Blattoidea","Blattidae","Blattinae","Periplaneta","Periplaneta americana","American Cockroach",1,0,0,"-",0,0,0,NA,0,0,NA,"-",1,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"894",890,"Animalia","Chordata","Reptilia","Squamata","Elapidae","Calliophis","Calliophis intestinalis",NA,2,1,0.5,"-",1,1,0.5,1,0,0,0,"-",2,1,2,2,0.707106781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"895",2500,"Animalia","Chordata","Aves","Charadriiformes","Laridae","Larus","Larus smithsonianus",NA,1,0,0,"-",0,0,0,NA,0,0,NA,"-",1,0,1,1,1,47.919197896121,47.9947403024326,-1,-1,145.8851,2.8,-1,-1,62.25,-1,1085,-1,588,-1
"896",19587,"Animalia","Chordata","Teleostei","Cichliformes","Cichlidae","Cyprichromis","Cyprichromis leptosoma","Sardine cichlid",8,0,0,"-",0,0,0,NA,0,0,NA,"-",8,0,8,1,0.353553391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"897",3994,"Animalia","Chordata","Reptilia","Squamata","Diplodactylidae","Strophurus","Strophurus ciliaris",NA,6,0,0,"-",0,0,0,NA,0,0,NA,"-",6,0,6,2,0.40824829,-1,-1,-1,-1,3.20017600856309,-1,-1,-1,-1,0.54,5.7,-1,97.08,-1
"898",3001,"Animalia","Chordata","Aves","Tinamiformes","Tinamidae","Nothoprocta","Nothoprocta pentlandii",NA,5,0,0,"-",0,0,0,NA,0,0,NA,"-",5,0,5,2,0.447213595,-1,-1,-1,-1,1,6.5,-1,-1,-1,-1,304.75,-1,-1,-1
"899",4318,"Animalia","Mollusca","Gastropoda","Neogastropoda","Fasciolariidae","Pleuroploca","Triplofusus giganteus",NA,1,0,0,"-",0,0,0,NA,0,0,NA,"-",1,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"900",4424,"Animalia","Chordata","Reptilia","Squamata","Scincidae","Urther","Urther research",NA,1,0,0,"-",0,0,0,NA,0,0,NA,"-",1,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"901",1255,"Animalia","Chordata","Aves","Passeriformes","Thraupidae","Chlorophanes","Chlorophanes spiza",NA,2,0,0,"-",0,0,0,NA,0,0,NA,"-",2,0,2,1,0.707106781,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,18.75,-1,-1,-1
"902",3989,"Animalia","Chordata","Aves","Strigiformes","Strigidae","Strix","Strix occidentalis",NA,1,1,1,"-",1,1,1,1,0,0,0,"-",1,1,1,1,1,11.9986850756082,11.9986850756082,0.986193293885602,-1,36.5,-1,-1,-1,-1,-1,588.7,-1,300,-1
"903",1648,"Animalia","Chordata","Reptilia","Squamata","Elapidae","Dendroaspis","Dendroaspis angusticeps","Common Green Mamba",14,3,0.214285714,"-",3,2,0.142857143,0.666666667,1,0.071428571,0.333333333,"-",14,3,14,10,0.267261242,-1,-1,-1,-1,7.43675018059161,11,-1,-1,-1,-1,-1,-1,225.6,-1
"904",4353,"Animalia","Chordata","Mammalia","Cetacea","Delphinidae","Tursiops","Tursiops truncatus","Bottlenose Dolphin",7,1,0.142857143,"-",0,0,0,NA,0,0,NA,"-",7,1,7,3,0.377964473,93.0637738330046,121.268902038133,11.9986850756082,18.0144641683103,18.0144641683103,0.98,0.5,28.21,19350,-1,2e+05,-1,619.2,-1
"905",2372,"Animalia","Chordata","Mammalia","Rodentia","Hystricidae","Hystrix","Hystrix indica",NA,2,0,0,"-",0,0,0,NA,0,0,NA,"-",2,0,2,2,0.707106781,-1,-1,3.7146614069691,-1,10.7199962709592,1.73,2.03,3.58,-1,-1,20000,-1,325.2,-1
"906",1748,"Animalia","Chordata","Aves","Passeriformes","Emberizidae","Emberiza","Emberiza aureola",NA,1,0,0,"-",0,0,0,NA,0,0,NA,"-",1,0,1,1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,19.6,-1,-1,-1
"907",4348,"Animalia","Chordata","Aves","Passeriformes","Turdidae","Turdus","Turdus merula","Black Bird",11,0,0,"-",0,0,0,NA,0,0,NA,"-",11,0,11,1,0.301511345,11.9986850756082,11.9986850756082,-1,-1,36.5,-1,-1,-1,5.5,-1,103.2,0.476,261.6,-1
"908",2718,"Animalia","Chordata","Reptilia","Squamata","Pythonidae","Malayopython","Malayopython timoriensis",NA,1,0,0,"-",0,0,0,NA,0,0,NA,"-",1,0,1,1,1,-1,-1,-1,-1,8.10922227138979,-1,-1,-1,-1,-1,-1,-1,246,-1
"909",2608,"Animalia","Chordata","Amphibia","Anura","Hylidae","Litoria","Litoria genimaculata",NA,2,0,0,"-",0,0,0,NA,0,0,NA,"-",2,0,2,1,0.707106781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"910",1902,"Animalia","Chordata","Mammalia","Carnivora","Felidae","Felis","Felis margaritaat",NA,3,0,0,"-",0,0,0,NA,0,0,NA,"-",3,0,3,2,0.577350269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"911",4034,"Animalia","Chordata","Aves","Galliformes","Phasianidae","Syrmaticus","Syrmaticus ellioti",NA,3,0,0,"-",0,0,0,NA,0,0,NA,"-",3,0,3,2,0.577350269,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1156,-1,-1,-1
"912",1190,"Animalia","Chordata","Actinopterygii","Cypriniformes","Cyprinidae","Chela","Chela cachius",NA,1,0,0,"-",0,0,0,NA,0,0,NA,"-",1,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"913",4029,"Animalia","Chordata","Actinopterygii","Syngnathiformes","Syngnathidae","Syngnathus","Syngnathus leptorhynchus",NA,1,0,0,"-",0,0,0,NA,0,0,NA,"-",1,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"914",69,"Animalia","Chordata","Actinopterygii","Accipitriformes","Acipenseridae","Acipenseridae",NA,NA,466,44,0.094420601,"-",101,28,0.060085837,0.356435644,15,0.032188841,0.643564356,"-",538,116,466,48,0.046324105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"915",1401,"Animalia","Chordata","Aves","Columbiformes","Columbidae","Columbina","Columbina inca",NA,6,2,0.333333333,"-",2,1,0.166666667,0.5,1,0.166666667,0.5,"-",6,2,6,2,0.40824829,-1,-1,0.460223537146614,-1,5.26110518095045,-1,3.5,0.283333333,-1,-1,50,-1,159.6,-1
"916",2223,"Animalia","Chordata","Chondrichthyes","Heterodontiformes","Heterodontidae","Heterodontus","Heterodontus portujacksoni",NA,2,0,0,"-",0,0,0,NA,0,0,NA,"-",2,0,2,1,0.707106781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"917",2732,"Animalia","Chordata","Amphibia","Anura","Mantellidae","Mantella","Mantella laevigata",NA,2,0,0,"-",0,0,0,NA,0,0,NA,"-",2,0,2,1,0.707106781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"918",19418,"Animalia","Arthropoda","Insecta","Lepidoptera","Papilionidae","Pachliopta",NA,NA,1,0,0,"-",0,0,0,NA,0,0,NA,"-",1,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"919",3049,"Animalia","Chordata","Reptilia","Squamata","Anguidae","Ophisaurus","Ophisaurus ventralis",NA,1,0,0,"-",5,0,0,1,0,0,0,"-",6,5,1,2,1,-1,-1,-1,-1,5.85446290812531,7.6,-1,-1,0.41,-1,23.715,-1,177.6,-1
"920",2085,"Animalia","Chordata","Aves","Accipitriformes","Cathartidae","Gymnogyps","Gymnogyps californianus",NA,1,0,0,"-",0,0,0,NA,0,0,NA,"-",1,0,1,1,1,71.9921104536489,71.9921104536489,1.87376725838264,-1,219,-1,-1,-1,185.3,-1,11175,-1,540,-1
"921",1529,"Animalia","Chordata","Reptilia","Squamata","Viperidae","Crotalus","Crotalus mitchellii",NA,15,3,0.2,"-",3,3,0.2,1,0,0,0,"-",15,3,15,6,0.25819889,-1,-1,-1,-1,8.70257999856465,6.5,-1,-1,-1,-1,888,-1,264,-1
"922",19725,"Animalia","Ostariophysi","Siluriformes","Callichthyidae","Callichthyinae","Dianema","Dianema urostriatum","Dianema urostriatum",5,0,0,"-",0,0,0,NA,0,0,NA,"-",5,0,5,1,0.447213595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"923",2519,"Animalia","Chordata","Mammalia","Rodentia","Muridae","Lemniscomys","Lemniscomys rosalia",NA,1,0,0,"-",0,0,0,NA,0,0,NA,"-",1,0,1,1,1,-1,-1,-1,-1,1,3.465,-1,-1,-1,-1,50.515,-1,-1,61.29
"924",2981,"Animalia","Chordata","Aves","Columbiformes","Columbidae","Nesoenas","Nesoenas mayeri",NA,19,0,0,"-",0,0,0,NA,0,0,NA,"-",19,0,19,6,0.229415734,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,315,-1,-1,-1
"925",3905,"Animalia","Chordata","Aves","Anseriformes","Anatidae","Spatula","Spatula cyanoptera",NA,10,0,0,"-",0,0,0,NA,0,0,NA,"-",10,0,10,7,0.316227766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"926",3908,"Animalia","Chordata","Aves","Anseriformes","Anatidae","Spatula","Spatula platalea",NA,6,0,0,"-",0,0,0,NA,0,0,NA,"-",6,0,6,3,0.40824829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"927",1491,"Animalia","Chordata","Aves","Craciformes","Cracidae","Crax","Crax rubra",NA,3,0,0,"-",0,0,0,NA,0,0,NA,"-",3,0,3,2,0.577350269,-1,-1,-1,-1,9.4937236347978,-1,-1,-1,123,-1,4133,-1,288,-1
"928",3270,"Animalia","Chordata","Aves","Strigiformes","Tytonidae","Phodilus","Phodilus badius",NA,2,0,0,"-",0,0,0,NA,0,0,NA,"-",2,0,2,1,0.707106781,-1,-1,-1,-1,1,3.5,-1,-1,-1,-1,281.5,-1,-1,-1
"929",3368,"Animalia","Chordata","Amphibia","Caudata","Salamandridae","Pleurodeles","Pleurodeles waltl",NA,8,1,0.125,"-",1,0,0,0,1,0.125,1,"-",8,1,8,3,0.353553391,-1,-1,0.427350427350427,-1,7.71365045327321,725,-1,-1,-1,-1,-1,-1,234,-1
"930",19338,"Animalia","Apoidea","Ampulicidae","Ampulicinae","Ampulicini","Ampulex","Ampulex compressa","Jewel Wasp",2,0,0,"-",0,0,0,NA,0,0,NA,"-",2,0,2,1,0.707106781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"931",19698,"Animalia","Acanthopterygii","Perciformes","Acanthuroidei","Siganidae","Siganus","Siganus doliatus","Barred Spinefoot",1,0,0,"-",0,0,0,NA,0,0,NA,"-",1,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"932",1812,"Animalia","Chordata","Actinopterygii","Perciformes","Sphyraenidae","Sphyraena","Esox sphyraena",NA,2,0,0,"-",0,0,0,NA,0,0,NA,"-",2,0,2,2,0.707106781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"933",189,"Animalia","Chordata","Aves","Psittaciformes","Psittacidae","Amazona","Amazona albifrons",NA,1,0,0,"-",0,0,0,NA,0,0,NA,"-",1,0,1,1,1,-1,-1,-1,-1,10.0079669983493,3.95,-1,-1,-1,-1,215,-1,303.6,-1
"934",4180,"Animalia","Chordata","Reptilia","Squamata","Scincidae","Tiliqua","Tiliqua scincoides","Eastern Blue Tongued Skink",25,6,0.24,"-",6,4,0.16,0.666666667,2,0.08,0.333333333,"-",25,6,25,14,0.2,-1,-1,0.0230111768573307,16.3182117028271,16.3182117028271,10,-1,-1,14,-1,493,-1,319.2,-1
"935",2460,"Animalia","Chordata","Mammalia","Primates","Atelidae","Lagothrix","Lagothrix cana",NA,5,1,0.2,"-",1,0,0,0,1,0.2,1,"-",5,1,5,1,0.447213595,81.5328612754767,49.9671268902038,7.36324786324786,11.5713346482577,11.5713346482577,-1,0.5,1.74880219,300,-1,6263.69,-1,384,-1
"936",241,"Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Ammospermophilus","Ammospermophilus leucurus",NA,1,1,1,"-",1,1,1,1,0,0,0,"-",1,1,1,1,1,11.9986850756082,11.9986850756082,0.953320184089415,2.16962524654832,2.16962524654832,8.61,1.3,-1,3.21,35,105,0.0284,134.4,93.88
"937",125,"Animalia","Chordata","Reptilia","Squamata","Viperidae","Agkistrodon","Agkistrodon contortrix",NA,21,2,0.095238095,"-",2,1,0.047619048,0.5,1,0.047619048,0.5,"-",21,2,21,11,0.21821789,23.9973701512163,23.9973701512163,3.53385930309007,-1,73,5.65,-1,-1,-1,-1,950,-1,357.6,-1
"938",2526,"Animalia","Chordata","Mammalia","Carnivora","Felidae","Leopardus","Leopardus pardalis","Ocelot",11,3,0.272727273,"-",3,2,0.181818182,0.666666667,1,0.090909091,0.333333333,"-",11,3,11,9,0.301511345,19.723865877712,19.723865877712,2.53122945430638,3.48454963839579,3.48454963839579,1.66,0.75,14.86,255.5,3400,8800,-1,338.4,3682.8
"939",14456,"Animalia","Chordata","Aves","Piciformes","Ramphastidae","Ramphastos","Ramphastos tucanus","Red-billed toucan",15,0,0,"-",0,0,0,NA,0,0,NA,"-",15,0,15,1,0.25819889,-1,-1,-1,-1,1,2.7,-1,-1,-1,-1,688.5,-1,-1,-1
"940",1309,"Animalia","Chordata","Actinopteri","Cichliformes","Cichlidae","Cichla","Cichla ocellaris","Peacock Bass",6,0,0,"-",0,0,0,NA,0,0,NA,"-",6,0,6,5,0.40824829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"941",141,"Animalia","Chordata","Aves","Anseriformes","Anatidae","Aix","Aix sponsa",NA,33,5,0.151515152,"-",5,3,0.090909091,0.6,2,0.060606061,0.4,"-",33,5,33,14,0.174077656,11.9986850756082,11.9986850756082,1.01906640368179,-1,36.5,12,1.5,-1,23.7,-1,452.8,-1,270,-1
"942",1229,"Animalia","Chordata","Reptilia","Testudines","Geoemydidae","Chinemys","Chinemys megalocephala",NA,1,0,0,"-",0,0,0,NA,0,0,NA,"-",1,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"943",4554,"Animalia","Chordata","Aves","Passeriformes","Passerellidae","Zonotrichia","Zonotrichia albicollis",NA,1,0,0,"-",0,0,0,NA,0,0,NA,"-",1,0,1,1,1,11.9986850756082,11.9986850756082,0.427350427350427,-1,36.5,4.07,1.5,-1,2.8,-1,21.1,0.627,178.8,-1
"944",3581,"Animalia","Chordata","Aves","Columbiformes","Columbidae","Ptilinopus","Ptilinopus roseicapilla",NA,5,0,0,"-",0,0,0,NA,0,0,NA,"-",5,0,5,3,0.447213595,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,91.2,-1,-1,-1
"945",2023,"Animalia","Chordata","Reptilia","Squamata","Gekkonidae","Gekko","Goniurosaurus hainanensis",NA,2,0,0,"-",0,0,0,NA,0,0,NA,"-",2,0,2,1,0.707106781,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,12.42,-1,-1,-1
"946",2629,"Animalia","Chordata","Aves","Passeriformes","Emberizidae","Lophospingus","Lophospingus pusillus",NA,8,0,0,"-",0,0,0,NA,0,0,NA,"-",8,0,8,4,0.353553391,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,14.9,-1,-1,-1
"947",19692,"Animalia","Acanthopterygii","Perciformes","Labroidei","Pomacentridae","Chrysiptera","Chrysiptera cyanea","Blue Devil Fish",4,0,0,"-",0,0,0,NA,0,0,NA,"-",4,0,4,1,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"948",1153,"Animalia","Chordata","Aves","Psittaciformes","Psittacidae","Chalcopsitta","Chalcopsitta sintillata",NA,1,0,0,"-",0,0,0,NA,0,0,NA,"-",1,0,1,1,1,-1,-1,-1,-1,7.79276481689653,-1,-1,-1,-1,-1,190,-1,236.4,-1
"949",2736,"Animalia","Chordata","Amphibia","Anura","Mantellidae","Mantella","Mantella viridis",NA,2,0,0,"-",0,0,0,NA,0,0,NA,"-",2,0,2,1,0.707106781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"950",4531,"Animalia","Chordata","Actinopterygii","Lophiiformes","Ogcocephalidae","Zalieutes","Zalieutes elater",NA,3,0,0,"-",0,0,0,NA,0,0,NA,"-",3,0,3,2,0.577350269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"951",4200,"Animalia","Chordata","Elasmobranchii","Torpediniformes","Narcinidae","Diplobatis","Torpedo marmorata",NA,2,0,0,"-",0,0,0,NA,0,0,NA,"-",2,0,2,1,0.707106781,149.967126890204,-1,-1,-1,4562,11,-1,36,-1,-1,1650,-1,240,-1
"952",3130,"Animalia","Arthropoda","Arachnida","Scorpiones","Scorpionidae","Pandinus","Pandinus imperator","Jungle Scorpion",6,0,0,"-",0,0,0,NA,0,0,NA,"-",6,0,6,5,0.40824829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"953",4413,"Animalia","Chordata","Reptilia","Squamata","Diplodactylidae","Diplodactylus","Uroplatus lineatus",NA,8,0,0,"-",0,0,0,NA,0,0,NA,"-",8,0,8,3,0.353553391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"954",340,"Animalia","Chordata","Reptilia","Squamata","Aniliidae","Anilius","Anilius scytale",NA,1,0,0,"-",0,0,0,NA,0,0,NA,"-",1,0,1,1,1,-1,-1,-1,-1,1,11,-1,-1,-1,-1,633,-1,-1,-1
"955",3679,"Animalia","Chordata","Amphibia","Anura","Rhinophrynidae","Rhinophrynus","Rhinophrynus dorsalis",NA,1,0,0,"-",0,0,0,NA,0,0,NA,"-",1,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"956",1985,"Animalia","Chordata","Aves","Columbiformes","Columbidae","Geopelia","Geopelia striata",NA,5,1,0.2,"-",1,1,0.2,1,0,0,0,"-",5,1,5,1,0.447213595,-1,-1,-1,-1,5.53800545363205,-1,-1,-1,-1,-1,56.6,-1,168,-1
"957",3514,"Animalia","Chordata","Actinopterygii","Perciformes","Pseudochromidae","Pseudochromis","Pseudochromis fridmani",NA,4,0,0,"-",0,0,0,NA,0,0,NA,"-",4,0,4,2,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"958",15388,"Animalia","Chordata","Reptilia","Squamata","Scincidae","Leiolopisma","Leiolopisma telfairii","Telfair skink",7,0,0,"-",0,0,0,NA,0,0,NA,"-",7,0,7,1,0.377964473,-1,-1,-1,-1,1,13,-1,-1,-1,-1,-1,-1,-1,-1
"959",3692,"Animalia","Arthropoda","Insecta","Orthoptera","Romaleidae","Romalea","Romalea microptera","Florida Locust",5,0,0,"-",0,0,0,NA,0,0,NA,"-",5,0,5,1,0.447213595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"960",2364,"Animalia","Chordata","Reptilia","Squamata","Colubridae","Hypsiglena","Hypsiglena torquata",NA,16,1,0.0625,"-",1,0,0,0,1,0.0625,1,"-",16,1,16,6,0.25,-1,-1,-1,-1,4.82597618102221,-1,-1,-1,-1,-1,104,-1,146.4,-1
"961",1410,"Animalia","Chordata","Actinopterygii","Perciformes","Priacanthidae","Cookeolus","Cookeolus japonicus",NA,1,0,0,"-",0,0,0,NA,0,0,NA,"-",1,0,1,1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1144,-1,-1,-1
"962",18832,"Animalia","Chordata","Aves","Passeriformes","Passeridae","Passer","Passer domesticus","House Sparrow",8,0,0,"-",0,0,0,NA,0,0,NA,"-",8,0,8,1,0.353553391,4.99671268902038,11.9986850756082,0.361604207758054,-1,25.85,4.35,3.25,-1,2.02,-1,25.3,0.414,276,-1
"963",2494,"Animalia","Chordata","Aves","Charadriiformes","Laridae","Larus","Larus delawarensis",NA,3,0,0,"-",0,0,0,NA,0,0,NA,"-",3,0,3,3,0.577350269,23.9973701512163,23.9973701512163,0.690335305719921,-1,73,-1,-1,-1,36.3,-1,518.5,-1,381.6,-1
"964",1531,"Animalia","Chordata","Reptilia","Squamata","Viperidae","Crotalus","Crotalus oreganus",NA,6,1,0.166666667,"-",1,1,0.166666667,1,0,0,0,"-",6,1,6,4,0.40824829,-1,-1,-1,-1,9.53328081660946,-1,-1,-1,-1,-1,1647,-1,289.2,-1
"965",3825,"Animalia","Chordata","Actinopterygii","Characiformes","Prochilodontidae","Semaprochilodus","Semaprochilodus taeniurus","Silver Prochilodus",6,0,0,"-",0,0,0,NA,0,0,NA,"-",6,0,6,1,0.40824829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"966",2231,"Animalia","Chordata","Actinopterygii","Scorpaeniformes","Hexagrammidae","Hexagrammos","Hexagrammos decagrammus",NA,2,0,0,"-",0,0,0,NA,0,0,NA,"-",2,0,2,2,0.707106781,47.9947403024326,47.9947403024326,-1,-1,146,-1,-1,-1,-1,-1,1155,-1,144,-1
"967",9395,"Animalia","Chordata","Reptilia","Squamata","Natricidae","Natrix","Natrix maura",NA,1,0,0,"-",0,0,0,NA,0,0,NA,"-",1,0,1,1,1,-1,-1,-1,-1,1,12,-1,-1,-1,-1,384,-1,-1,-1
"968",3155,"Animalia","Chordata","Aves","Passeriformes","Paradisaeidae","Paradisaea","Paradisaea raggiana",NA,1,0,0,"-",0,0,0,NA,0,0,NA,"-",1,0,1,1,1,-1,-1,-1,-1,4.78641899921056,-1,-1,-1,-1,-1,250,-1,145.2,-1
"969",4395,"Animalia","Chordata","Mammalia","Carnivora","Canidae","Urocyon","Urocyon littoralis",NA,6,1,0.166666667,"-",1,1,0.166666667,1,0,0,0,"-",6,1,6,3,0.40824829,11.9986850756082,11.8842866535174,1.70940170940171,2.00525969756739,2.00525969756739,2.6,1.1,12,100,-1,1890.7,-1,96,-1
"970",18466,"Animalia","Chordata","Amphibia","Caudata","Salamandridae","Triturus","Triturus cristatus","Great Crested Newt",2,0,0,"-",0,0,0,NA,0,0,NA,"-",2,0,2,1,0.707106781,-1,-1,0.525969756738987,-1,11.0760109072641,225,-1,-1,-1,-1,-1,-1,336,-1
"971",1385,"Animalia","Chordata","Aves","Galliformes","Odontophoridae","Colinus","Colinus leucopogon",NA,18,2,0.111111111,"-",2,1,0.055555556,0.5,1,0.055555556,0.5,"-",18,2,18,4,0.23570226,-1,-1,-1,-1,1,10.65,-1,-1,-1,-1,138,-1,-1,-1
"972",130,"Animalia","Chordata","Actinopterygii","Cypriniformes","Cyprinidae","Agosia","Agosia chrysogaster",NA,2,0,0,"-",0,0,0,NA,0,0,NA,"-",2,0,2,1,0.707106781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"973",464,"Animalia","Chordata","Actinopterygii","Gymnotiformes","Apteronotidae","Apteronotus","Apteronotus albifrons","Black ghost knife fish",5,0,0,"-",0,0,0,NA,0,0,NA,"-",5,0,5,2,0.447213595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"974",3537,"Animalia","Chordata","Aves","Psittaciformes","Psittacidae","Psittrichas","Psittrichas fulgidus",NA,3,0,0,"-",0,0,0,NA,0,0,NA,"-",3,0,3,2,0.577350269,-1,-1,-1,-1,9.88929545291438,-1,-1,-1,-1,-1,865,-1,300,-1
"975",19720,"Animalia","Ostariophysi","Siluriformes","Callichthyidae","Corydoradinae","Corydoras","Corydoras sychri","Sychri Catfish",2,0,0,"-",0,0,0,NA,0,0,NA,"-",2,0,2,1,0.707106781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"976",1723,"Animalia","Chordata","Mammalia","Chiroptera","Pteropodidae","Eidolon","Eidolon helvum",NA,31,1,0.032258065,"-",1,1,0.032258065,1,0,0,0,"-",31,1,31,7,0.179605302,-1,-1,9.04010519395135,2.13675213675214,2.13675213675214,1.08,-1,12,50,135,306.25,-1,261.6,-1
"977",3311,"Animalia","Chordata","Aves","Piciformes","Picidae","Dryobates","Picoides pubescens",NA,1,0,0,"-",0,0,0,NA,0,0,NA,"-",1,0,1,1,1,11.9986850756082,11.9986850756082,0.394477317554241,-1,36.5,4.8,1.25,-1,1.67,-1,25.6,-1,142.8,-1
"978",3490,"Animalia","Chordata","Aves","Passeriformes","Eurylaimidae","Psarisomus","Psarisomus dalhousiae",NA,15,0,0,"-",0,0,0,NA,0,0,NA,"-",15,0,15,5,0.25819889,-1,-1,-1,-1,1,4.85,-1,-1,-1,-1,67,-1,-1,-1
"979",4506,"Animalia","Chordata","Aves","Accipitriformes","Cathartidae","Vultur","Vultur gryphus",NA,6,1,0.166666667,"-",6,0,0,0.833333333,1,0.166666667,0.166666667,"-",11,6,6,5,0.40824829,83.9907955292571,83.9907955292571,1.84089414858646,-1,255.5,-1,0.5,-1,255,-1,10500,0.078,948,-1
