"","n","min","model","pval","simslope","slope"
"11258",46,5,"Compar",0.439800635426072,0,-2.45303950159521e-07
"x2259",46,5,"PGLSSEY",0.93,0,-3.18288689894636e-08
"x11259",46,5,"PGLSSEYOPTIM",0.99,0,5.18631595466171e-09
"11259",46,5,"Compar",0.0343997535629912,0,2.94746493276726e-06
"x2260",46,5,"PGLSSEY",0.52,0,-3.55639048678385e-07
"x11260",46,5,"PGLSSEYOPTIM",0.42,0,-4.5008558210758e-07
"11260",46,5,"Compar",0.0626066128517659,0,4.14195897233879e-06
"x2261",46,5,"PGLSSEY",0.23,0,-2.40140957276493e-07
"x11261",46,5,"PGLSSEYOPTIM",0.32,0,-2.02554818379071e-07
"11261",46,5,"Compar",0.215277999350302,0,-1.00634166299311e-06
"x2262",48,5,"PGLSSEY",0.95,0,1.07400690945154e-08
"x11262",48,5,"PGLSSEYOPTIM",0.9,0,2.32019672503316e-08
"11262",48,5,"Compar",0.764109715686587,0,-1.9323893500813e-07
"x2263",48,5,"PGLSSEY",0.99,0,1.73717750539403e-09
"x11263",48,5,"PGLSSEYOPTIM",0.62,0,-5.25338070363623e-08
"11263",48,5,"Compar",0.536258867689893,0,2.45360174013012e-07
"x2264",44,5,"PGLSSEY",0.99,0,4.56616813317357e-10
"x11264",44,5,"PGLSSEYOPTIM",0.95,0,2.37884619170024e-09
"11264",44,5,"Compar",0.524735783656329,0,-8.29818086144184e-08
"x2265",46,5,"PGLSSEY",0.61,0,-1.74339015816369e-08
"x11265",46,5,"PGLSSEYOPTIM",0.36,0,-3.30141220307107e-08
"11265",46,5,"Compar",0.1068094451629,0,-2.19352698824608e-07
"x2266",45,5,"PGLSSEY",0.51,0,-2.52916141723197e-08
"x11266",45,5,"PGLSSEYOPTIM",0.85,0,-7.42883567582202e-09
"11266",45,5,"Compar",0.455965384755961,0,-1.07305403058514e-07
"x2267",50,5,"PGLSSEY",0.5,0,2.92760676314405e-07
"x11267",50,5,"PGLSSEYOPTIM",0.69,0,1.79503516130916e-07
"11267",50,5,"Compar",0.0539332149120395,0,3.62911637436462e-06
"x2268",48,5,"PGLSSEY",0.94,0,2.01784976376631e-08
"x11268",48,5,"PGLSSEYOPTIM",0.8,0,6.29566997888142e-08
"11268",48,5,"Compar",0.416647612154547,0,-7.50496322914814e-07
"x2269",46,5,"PGLSSEY",0.57,0,4.51764870598357e-07
"x11269",46,5,"PGLSSEYOPTIM",0.5,0,5.32864779754581e-07
"11269",46,5,"Compar",0.195615943356709,0,3.94711138917405e-06
"x2270",46,5,"PGLSSEY",0.61,0,1.5380038606007e-07
"x11270",46,5,"PGLSSEYOPTIM",0.63,0,1.49835816331809e-07
"11270",46,5,"Compar",0.062834656834355,0,1.89390226040023e-06
"x2271",44,5,"PGLSSEY",0.44,0,4.39320665680902e-08
"x11271",44,5,"PGLSSEYOPTIM",0.8,0,1.42781575859578e-08
"11271",44,5,"Compar",0.544543033434819,0,1.0674401490821e-07
"x2272",46,5,"PGLSSEY",0.76,0,1.27166000507025e-08
"x11272",46,5,"PGLSSEYOPTIM",0.68,0,1.77384617079249e-08
"11272",46,5,"Compar",0.809364500224672,0,-3.68543698444714e-08
"x2273",48,5,"PGLSSEY",0.64,0,-1.12328088495179e-07
"x11273",48,5,"PGLSSEYOPTIM",0.74,0,-8.02293922397852e-08
"11273",48,5,"Compar",0.470896653992384,0,6.55864333653455e-07
"x2274",48,5,"PGLSSEY",0.96,0,-4.30043617499534e-09
"x11274",48,5,"PGLSSEYOPTIM",0.95,0,5.04813498776183e-09
"11274",48,5,"Compar",0.695359184625267,0,-1.38636164992566e-07
"x2275",44,5,"PGLSSEY",0.84,0,-1.0058857335158e-08
"x11275",44,5,"PGLSSEYOPTIM",0.75,0,-1.55000131573796e-08
"11275",44,5,"Compar",0.438050683353653,0,-1.38748813534086e-07
"x2276",47,5,"PGLSSEY",0.43,0,3.07781876510747e-08
"x11276",47,5,"PGLSSEYOPTIM",0.56,0,2.58460562821684e-08
"11276",47,5,"Compar",0.827321881892038,0,2.8982014368874e-08
"x2277",46,5,"PGLSSEY",0.59,0,1.47917991002899e-07
"x11277",46,5,"PGLSSEYOPTIM",0.78,0,7.56406446503171e-08
"11277",46,5,"Compar",0.644305438372675,0,-4.27875045542244e-07
"x2278",46,5,"PGLSSEY",0.72,0,-1.52893429903294e-08
"x11278",46,5,"PGLSSEYOPTIM",0.91,0,-4.95074346766694e-09
"11278",46,5,"Compar",0.89586533569255,0,1.90473748415692e-08
"x2279",48,5,"PGLSSEY",0.92,0,-2.53282886489725e-08
"x11279",48,5,"PGLSSEYOPTIM",0.93,0,-2.01916393853195e-08
"11279",48,5,"Compar",0.746541536140913,0,-2.72132317963229e-07
"x2280",46,5,"PGLSSEY",0.77,0,2.91024730181414e-08
"x11280",46,5,"PGLSSEYOPTIM",0.86,0,1.74056007222431e-08
"11280",46,5,"Compar",0.0470654060822291,0,-7.7132454448419e-07
"x2281",46,5,"PGLSSEY",0.82,0,9.57733689396855e-08
"x11281",46,5,"PGLSSEYOPTIM",0.94,0,3.00594839195521e-08
"11281",46,5,"Compar",0.748164425137908,0,-4.38538409103192e-07
"x2282",47,5,"PGLSSEY",0.88,0,-1.05521561740385e-08
"x11282",47,5,"PGLSSEYOPTIM",0.89,0,1.05557713781198e-08
"11282",47,5,"Compar",0.800500500463678,0,7.15559339500188e-08
"x2283",48,5,"PGLSSEY",0.78,0,5.97445023509746e-08
"x11283",48,5,"PGLSSEYOPTIM",0.99,0,3.61384926521711e-09
"11283",48,5,"Compar",0.861276331496895,0,1.25706807755505e-07
"x2284",47,5,"PGLSSEY",0.76,0,-1.48803445250829e-08
"x11284",47,5,"PGLSSEYOPTIM",0.74,0,-1.59959225292998e-08
"11284",47,5,"Compar",0.294325421812606,0,-1.90741154966518e-07
"x2285",44,5,"PGLSSEY",0.62,0,-5.63152058856505e-08
"x11285",44,5,"PGLSSEYOPTIM",0.41,0,-9.22141536271847e-08
"11285",44,5,"Compar",0.0376548342198251,0,-8.62327184701666e-07
"x2286",48,5,"PGLSSEY",0.96,0,-1.0008255684859e-08
"x11286",48,5,"PGLSSEYOPTIM",0.94,0,1.95214352038041e-08
"11286",48,5,"Compar",0.229564754026452,0,-1.06046783057425e-06
"x2287",48,5,"PGLSSEY",0.7,0,1.14905057197655e-07
"x11287",48,5,"PGLSSEYOPTIM",0.63,0,1.44095512101323e-07
"11287",48,5,"Compar",0.368201457671648,0,1.06822448312501e-06
"x2288",48,5,"PGLSSEY",0.82,0,1.04292900251193e-08
"x11288",48,5,"PGLSSEYOPTIM",0.72,0,1.6336179729523e-08
"11288",48,5,"Compar",0.611652358203586,0,8.47154130248977e-08
"x2289",46,5,"PGLSSEY",0.99,0,3.15104042756476e-09
"x11289",46,5,"PGLSSEYOPTIM",0.81,0,-4.14699367732311e-08
"11289",46,5,"Compar",0.805853085831203,0,-1.51296250349245e-07
"x2290",46,5,"PGLSSEY",0.93,0,-1.28622203102991e-08
"x11290",46,5,"PGLSSEYOPTIM",0.93,0,-1.23826766775065e-08
"11290",46,5,"Compar",0.965006446682604,0,2.27658827352726e-08
"x2291",48,5,"PGLSSEY",0.62,0,2.71708906501302e-08
"x11291",48,5,"PGLSSEYOPTIM",0.56,0,3.21525875791417e-08
"11291",48,5,"Compar",0.00141379190511426,0,7.15874000028482e-07
"x2292",47,5,"PGLSSEY",0.99,0,6.71113412866831e-09
"x11292",47,5,"PGLSSEYOPTIM",0.96,0,1.64607322821603e-08
"11292",47,5,"Compar",0.252346853868285,0,1.3834450579814e-06
"x2293",48,5,"PGLSSEY",0.71,0,-6.35616610504049e-08
"x11293",48,5,"PGLSSEYOPTIM",0.76,0,-5.28118333772687e-08
"11293",48,5,"Compar",0.045609414296218,0,1.30225519129121e-06
"x2294",43,5,"PGLSSEY",0.95,0,-7.38670554186205e-08
"x11294",43,5,"PGLSSEYOPTIM",0.93,0,-9.87284300593474e-08
"11294",43,5,"Compar",0.357371980037824,0,3.2052015360527e-06
"x2295",47,5,"PGLSSEY",0.42,0,1.5273487911536e-07
"x11295",47,5,"PGLSSEYOPTIM",0.44,0,1.55256972503357e-07
"11295",47,5,"Compar",0.803291952751935,0,-2.02662960214265e-07
"x2296",46,5,"PGLSSEY",0.39,0,-3.90983682048641e-08
"x11296",46,5,"PGLSSEYOPTIM",0.77,0,1.37190007930333e-08
"11296",46,5,"Compar",0.414623870568587,0,1.34019940533279e-07
"x2297",48,5,"PGLSSEY",0.74,0,-1.30896524094947e-08
"x11297",48,5,"PGLSSEYOPTIM",0.84,0,-8.19626463775414e-09
"11297",48,5,"Compar",0.124215834865231,0,2.24126951522026e-07
"x2298",45,5,"PGLSSEY",0.74,0,6.33624513839467e-08
"x11298",45,5,"PGLSSEYOPTIM",0.48,0,1.35971642801185e-07
"11298",45,5,"Compar",0.567168187019761,0,3.73944511276265e-07
"x2299",47,5,"PGLSSEY",0.69,0,-4.43626470190868e-08
"x11299",47,5,"PGLSSEYOPTIM",0.73,0,-3.81987835942593e-08
"11299",47,5,"Compar",0.519296321657799,0,2.09534899532153e-07
"x2300",48,5,"PGLSSEY",0.6,0,-2.17548909650268e-08
"x11300",48,5,"PGLSSEYOPTIM",0.73,0,-1.51417250170608e-08
"11300",48,5,"Compar",0.179410422533483,0,-1.91836481582235e-07
"x2301",48,5,"PGLSSEY",0.84,0,1.01953361631888e-08
"x11301",48,5,"PGLSSEYOPTIM",0.65,0,2.31978049045971e-08
"11301",48,5,"Compar",0.351394239589418,0,1.88145936415987e-07
"x2302",48,5,"PGLSSEY",0.85,0,-7.72809776777849e-09
"x11302",48,5,"PGLSSEYOPTIM",0.98,0,-1.1290367639401e-09
"11302",NA,NA,"Compar",NA,NA,NA
"x2303",47,5,"PGLSSEY",0.43,0,3.3818557446996e-08
"x11303",47,5,"PGLSSEYOPTIM",0.53,0,2.86697632118241e-08
"11303",47,5,"Compar",0.0692104770465094,0,3.25433853733208e-07
"x2304",47,5,"PGLSSEY",0.97,0,4.14669683705641e-09
"x11304",47,5,"PGLSSEYOPTIM",0.84,0,2.41052288048202e-08
"11304",47,5,"Compar",0.135321178823713,0,-6.82421236546296e-07
"x2305",48,5,"PGLSSEY",0.7,0,1.83858186135867e-08
"x11305",48,5,"PGLSSEYOPTIM",0.85,0,8.9229629394127e-09
"11305",48,5,"Compar",0.0789304637805177,0,3.00978043747625e-07
"x2306",45,5,"PGLSSEY",0.87,0,-1.79798989762975e-08
"x11306",45,5,"PGLSSEYOPTIM",0.87,0,-1.76806324688133e-08
"11306",45,5,"Compar",0.238843075597414,0,4.90827716581162e-07
"x2307",47,5,"PGLSSEY",0.52,0,-6.73086078028909e-08
"x11307",47,5,"PGLSSEYOPTIM",0.51,0,-6.9309316473264e-08
"11307",47,5,"Compar",0.665655142241683,0,1.43161893179096e-07
"x2308",49,5,"PGLSSEY",0.62,0,-5.05807030658234e-08
"x11308",49,5,"PGLSSEYOPTIM",0.79,0,-2.60003095045303e-08
"11308",NA,NA,"Compar",NA,NA,NA
"x2309",47,5,"PGLSSEY",0.55,0,-6.09058138161059e-08
"x11309",47,5,"PGLSSEYOPTIM",0.5,0,-6.85026621150416e-08
"11309",47,5,"Compar",0.241021377551973,0,-3.80768612766641e-07
"x2310",44,5,"PGLSSEY",0.48,0,-3.04761052034117e-08
"x11310",44,5,"PGLSSEYOPTIM",0.67,0,-1.9146006095464e-08
"11310",44,5,"Compar",0.194563096018813,0,2.07609482426875e-07
"x2311",47,5,"PGLSSEY",0.91,0,-5.87123406405062e-09
"x11311",47,5,"PGLSSEYOPTIM",0.97,0,-1.90844463097244e-09
"11311",47,5,"Compar",0.788631015537591,0,-4.45149640422064e-08
"x2312",44,5,"PGLSSEY",0.7,0,4.28433879487851e-08
"x11312",44,5,"PGLSSEYOPTIM",0.68,0,4.55943892128039e-08
"11312",44,5,"Compar",0.721645343221172,0,1.31515265250519e-07
"x2313",46,5,"PGLSSEY",0.96,0,1.30557982960901e-08
"x11313",46,5,"PGLSSEYOPTIM",0.72,0,-8.15351486945073e-08
"11313",46,5,"Compar",0.0830029948487268,0,-1.49446391745108e-06
"x2314",48,5,"PGLSSEY",0.8,0,-5.94102938586571e-08
"x11314",48,5,"PGLSSEYOPTIM",0.88,0,-3.57511983703482e-08
"11314",48,5,"Compar",0.145452550276549,0,1.4016315043286e-06
"x2315",48,5,"PGLSSEY",0.73,0,-1.26601464572186e-08
"x11315",48,5,"PGLSSEYOPTIM",0.65,0,-1.71455365469048e-08
"11315",48,5,"Compar",0.197443453190361,0,-1.84332866773342e-07
"x2316",44,5,"PGLSSEY",0.82,0,-4.86745069686821e-08
"x11316",44,5,"PGLSSEYOPTIM",0.78,0,-5.89625250531816e-08
"11316",44,5,"Compar",0.63112501757121,0,3.36391240799485e-07
"x2317",46,5,"PGLSSEY",0.8,0,6.48377097578633e-08
"x11317",46,5,"PGLSSEYOPTIM",0.67,0,1.10062394796149e-07
"11317",46,5,"Compar",0.106365544793044,0,1.33845475416983e-06
"x2318",48,5,"PGLSSEY",0.69,0,-1.98047432530651e-08
"x11318",48,5,"PGLSSEYOPTIM",0.73,0,-1.72327771520294e-08
"11318",48,5,"Compar",0.214660959589215,0,-2.03752737578749e-07
"x2319",46,5,"PGLSSEY",0.66,0,1.28796166690526e-07
"x11319",46,5,"PGLSSEYOPTIM",0.77,0,8.56804729548862e-08
"11319",46,5,"Compar",0.188760803339064,0,1.32077108553195e-06
"x2320",49,5,"PGLSSEY",0.74,0,-1.14910615577677e-08
"x11320",49,5,"PGLSSEYOPTIM",0.54,0,-2.14568002793414e-08
"11320",49,5,"Compar",0.0455678098298362,0,-2.79054194218368e-07
"x2321",46,5,"PGLSSEY",0.95,0,-4.99387613109037e-09
"x11321",46,5,"PGLSSEYOPTIM",0.93,0,7.50719384491586e-09
"11321",46,5,"Compar",0.208979146836519,0,4.22654397384215e-07
"x2322",47,5,"PGLSSEY",0.93,0,-2.07739243224784e-08
"x11322",47,5,"PGLSSEYOPTIM",0.85,0,4.38671433937544e-08
"11322",47,5,"Compar",0.213253658104667,0,1.14771015976396e-06
"x2323",47,5,"PGLSSEY",0.93,0,-2.56716307432465e-08
"x11323",47,5,"PGLSSEYOPTIM",0.82,0,6.37488216680748e-08
"11323",47,5,"Compar",0.00157532305751085,0,3.67301885390758e-06
"x2324",46,5,"PGLSSEY",0.59,0,5.21344527745875e-08
"x11324",46,5,"PGLSSEYOPTIM",0.81,0,2.3549069469632e-08
"11324",46,5,"Compar",9.68766080788885e-05,0,-2.27171271707441e-06
"x2325",47,5,"PGLSSEY",0.68,0,1.81332350740607e-08
"x11325",47,5,"PGLSSEYOPTIM",0.68,0,1.85349701566085e-08
"11325",47,5,"Compar",0.22393818236574,0,1.8306163018428e-07
"x2326",45,5,"PGLSSEY",0.65,0,-2.62784303235039e-08
"x11326",45,5,"PGLSSEYOPTIM",0.58,0,-3.21363866819408e-08
"11326",45,5,"Compar",0.804783984887471,0,5.50718299363194e-08
"x2327",48,5,"PGLSSEY",0.95,0,-1.73226092089645e-08
"x11327",48,5,"PGLSSEYOPTIM",0.78,0,8.47797528230683e-08
"11327",48,5,"Compar",0.6380563890764,0,4.72730390942645e-07
"x2328",46,5,"PGLSSEY",0.18,0,2.483711054855e-07
"x11328",46,5,"PGLSSEYOPTIM",0.12,0,2.86880963600178e-07
"11328",46,5,"Compar",0.0138122629914399,0,1.88017518347081e-06
"x2329",47,5,"PGLSSEY",0.5,0,2.9980150346558e-07
"x11329",47,5,"PGLSSEYOPTIM",0.25,0,5.32872354974714e-07
"11329",NA,NA,"Compar",NA,NA,NA
"x2330",48,5,"PGLSSEY",0.73,0,3.58247988824711e-08
"x11330",48,5,"PGLSSEYOPTIM",0.55,0,6.12021063158422e-08
"11330",48,5,"Compar",0.126180611299689,0,5.65854642444194e-07
"x2331",48,5,"PGLSSEY",0.7,0,-3.60994658492271e-08
"x11331",48,5,"PGLSSEYOPTIM",0.69,0,-3.692688835019e-08
"11331",48,5,"Compar",0.174982432115969,0,-4.39280058979292e-07
"x2332",44,5,"PGLSSEY",0.76,0,-6.00403914392336e-08
"x11332",44,5,"PGLSSEYOPTIM",0.95,0,1.22436134933596e-08
"11332",44,5,"Compar",0.0654035498741459,0,-1.52810102170915e-06
"x2333",47,5,"PGLSSEY",0.88,0,3.7072939545704e-08
"x11333",47,5,"PGLSSEYOPTIM",0.92,0,2.25855332872343e-08
"11333",47,5,"Compar",0.537648939101746,0,5.4032279893057e-07
"x2334",47,5,"PGLSSEY",0.94,0,8.16130855603954e-09
"x11334",47,5,"PGLSSEYOPTIM",0.97,0,-3.95620615810308e-09
"11334",47,5,"Compar",0.925357095694083,0,3.93566994785162e-08
"x2335",45,5,"PGLSSEY",0.74,0,7.39291372639453e-08
"x11335",45,5,"PGLSSEYOPTIM",0.83,0,4.6915381227251e-08
"11335",45,5,"Compar",0.439551543413325,0,7.5076864479487e-07
"x2336",46,5,"PGLSSEY",0.63,0,1.1979699985602e-07
"x11336",46,5,"PGLSSEYOPTIM",0.59,0,1.3658195635422e-07
"11336",46,5,"Compar",0.696929958598301,0,3.9568105002085e-07
"x2337",48,5,"PGLSSEY",0.79,0,-3.26743116600071e-08
"x11337",48,5,"PGLSSEYOPTIM",0.8,0,-3.08139244069804e-08
"11337",48,5,"Compar",0.644770290935384,0,-1.71792715768439e-07
"x2338",46,5,"PGLSSEY",0.51,0,2.13612904464997e-07
"x11338",46,5,"PGLSSEYOPTIM",0.55,0,1.92684458117096e-07
"11338",46,5,"Compar",0.970155737630062,0,4.01991707463862e-08
"x2339",48,5,"PGLSSEY",0.59,0,9.6283663240951e-08
"x11339",48,5,"PGLSSEYOPTIM",0.46,0,1.27218911070011e-07
"11339",48,5,"Compar",0.876900575788263,0,9.356839094087e-08
"x2340",44,5,"PGLSSEY",0.73,0,1.4804575718726e-08
"x11340",44,5,"PGLSSEYOPTIM",0.43,0,3.32239559461023e-08
"11340",44,5,"Compar",0.670488691468336,0,-6.31181863207098e-08
"x2341",48,5,"PGLSSEY",0.85,0,-1.00817217605311e-08
"x11341",48,5,"PGLSSEYOPTIM",0.83,0,-1.14016009877322e-08
"11341",NA,NA,"Compar",NA,NA,NA
"x2342",49,5,"PGLSSEY",0.94,0,-2.13551122181895e-08
"x11342",49,5,"PGLSSEYOPTIM",0.87,0,-4.37334458295539e-08
"11342",49,5,"Compar",0.514040039323977,0,-6.16404300528625e-07
"x2343",47,5,"PGLSSEY",0.31,0,-3.37519150105903e-07
"x11343",47,5,"PGLSSEYOPTIM",0.092,0,-6.62417542756926e-07
"11343",47,5,"Compar",0.037476893516754,0,-2.21365973230226e-06
"x2344",48,5,"PGLSSEY",0.58,0,-9.69512565882101e-08
"x11344",48,5,"PGLSSEYOPTIM",0.32,0,-1.74021455971805e-07
"11344",48,5,"Compar",0.10169448044822,0,9.869608133525e-07
"x2345",48,5,"PGLSSEY",0.64,0,-2.56042335088757e-08
"x11345",48,5,"PGLSSEYOPTIM",0.88,0,-8.33220300333091e-09
"11345",48,5,"Compar",0.225382994529692,0,2.14079186644467e-07
"x2346",48,5,"PGLSSEY",0.74,0,8.87329016518197e-08
"x11346",48,5,"PGLSSEYOPTIM",0.69,0,1.05693016855235e-07
"11346",48,5,"Compar",0.140103018096031,0,-1.26849103726792e-06
"x2347",47,5,"PGLSSEY",0.59,0,3.77835908064277e-08
"x11347",47,5,"PGLSSEYOPTIM",0.55,0,4.36690884342004e-08
"11347",47,5,"Compar",0.592761865157552,0,-1.47734495986687e-07
"x2348",49,5,"PGLSSEY",0.63,0,2.46783501502888e-08
"x11348",49,5,"PGLSSEYOPTIM",0.59,0,2.68289550393779e-08
"11348",49,5,"Compar",0.894759237451086,0,2.46559793338277e-08
"x2349",47,5,"PGLSSEY",0.35,0,-1.64669526661305e-07
"x11349",47,5,"PGLSSEYOPTIM",0.7,0,-7.01760765104729e-08
"11349",47,5,"Compar",0.0918387910450247,0,-1.07049660595268e-06
"x2350",47,5,"PGLSSEY",0.87,0,-5.2240425067628e-08
"x11350",47,5,"PGLSSEYOPTIM",0.57,0,-1.77116846904524e-07
"11350",47,5,"Compar",0.825590156989294,0,2.36828714009323e-07
"x2351",46,5,"PGLSSEY",0.77,0,-6.39306363342525e-08
"x11351",46,5,"PGLSSEYOPTIM",0.71,0,-8.05201462264611e-08
"11351",46,5,"Compar",0.245018522641481,0,-9.60345833002e-07
"x2352",46,5,"PGLSSEY",0.91,0,2.99917948679387e-08
"x11352",46,5,"PGLSSEYOPTIM",0.078,0,4.8613968856248e-07
"11352",46,5,"Compar",0.0305828426399757,0,-2.32663332373868e-06
"x2353",48,5,"PGLSSEY",0.7,0,3.54332848706244e-08
"x11353",48,5,"PGLSSEYOPTIM",0.86,0,1.7461387299041e-08
"11353",48,5,"Compar",0.01046931632531,0,1.30357288780576e-06
"x2354",45,5,"PGLSSEY",0.69,0,7.95774398523457e-08
"x11354",45,5,"PGLSSEYOPTIM",0.53,0,1.3141195459854e-07
"11354",45,5,"Compar",0.137211781513104,0,1.19871355203134e-06
"x2355",49,5,"PGLSSEY",0.76,0,1.33910864406615e-08
"x11355",49,5,"PGLSSEYOPTIM",0.7,0,1.74674719382639e-08
"11355",49,5,"Compar",0.0743303659660364,0,-2.71930963706647e-07
"x2356",47,5,"PGLSSEY",0.45,0,-2.72971338813089e-08
"x11356",47,5,"PGLSSEYOPTIM",0.48,0,-2.53389991459693e-08
"11356",NA,NA,"Compar",NA,NA,NA
"x2357",45,5,"PGLSSEY",0.69,0,-3.76556387975819e-08
"x11357",45,5,"PGLSSEYOPTIM",0.73,0,-3.48776211680893e-08
"11357",45,5,"Compar",0.661601494242846,0,-1.52224781304564e-07
"x2358",47,5,"PGLSSEY",0.67,0,-1.63142793608247e-08
"x11358",47,5,"PGLSSEYOPTIM",0.68,0,-1.55095601935315e-08
"11358",47,5,"Compar",0.527111868675626,0,7.9946451193943e-08
"x2359",48,5,"PGLSSEY",0.63,0,1.6675052317168e-07
"x11359",48,5,"PGLSSEYOPTIM",0.57,0,1.9463506378059e-07
"11359",48,5,"Compar",0.00131388445162228,0,4.36858487320828e-06
"x2360",49,5,"PGLSSEY",0.63,0,3.56847932567794e-08
"x11360",49,5,"PGLSSEYOPTIM",0.49,0,4.81483874590107e-08
"11360",49,5,"Compar",0.648378814089358,0,1.1944346359233e-07
"x2361",47,5,"PGLSSEY",0.68,0,8.84201888245616e-08
"x11361",47,5,"PGLSSEYOPTIM",0.78,0,5.85930174033318e-08
"11361",47,5,"Compar",0.842337621968491,0,1.49364528539811e-07
"x2362",45,5,"PGLSSEY",0.78,0,1.66226427625125e-08
"x11362",45,5,"PGLSSEYOPTIM",0.85,0,1.13106718422572e-08
"11362",45,5,"Compar",0.24259643559363,0,2.37537064216782e-07
"x2363",47,5,"PGLSSEY",0.77,0,5.01521732087755e-08
"x11363",47,5,"PGLSSEYOPTIM",0.65,0,7.39699393167484e-08
"11363",47,5,"Compar",0.113365033523585,0,-9.76675347509414e-07
"x2364",48,5,"PGLSSEY",0.5,0,-1.03609284121782e-07
"x11364",48,5,"PGLSSEYOPTIM",0.38,0,-1.3507376976229e-07
"11364",48,5,"Compar",0.111888690390259,0,-8.59082651339344e-07
"x2365",49,5,"PGLSSEY",0.95,0,-2.47977032287436e-09
"x11365",49,5,"PGLSSEYOPTIM",0.52,0,2.63828968566784e-08
"11365",49,5,"Compar",0.112388714601589,0,2.32082918842612e-07
"x2366",48,5,"PGLSSEY",0.27,0,-5.2215774229248e-08
"x11366",48,5,"PGLSSEYOPTIM",0.28,0,-5.1307429825929e-08
"11366",48,5,"Compar",0.0143395635815309,0,-4.53269425525108e-07
"x2367",47,5,"PGLSSEY",0.72,0,5.99243510138108e-08
"x11367",47,5,"PGLSSEYOPTIM",0.9,0,2.10728764463813e-08
"11367",47,5,"Compar",0.462898529449005,0,3.97771655700164e-07
"x2368",47,5,"PGLSSEY",0.72,0,6.3276371645379e-08
"x11368",47,5,"PGLSSEYOPTIM",0.71,0,6.57113086003524e-08
"11368",47,5,"Compar",0.528536902777006,0,-3.59908149991253e-07
"x2369",47,5,"PGLSSEY",0.62,0,-1.4712329594015e-07
"x11369",47,5,"PGLSSEYOPTIM",0.61,0,-1.53757683680396e-07
"11369",47,5,"Compar",0.240873325541715,0,1.17627838003062e-06
"x2370",48,5,"PGLSSEY",0.66,0,-2.27058274597162e-08
"x11370",48,5,"PGLSSEYOPTIM",0.53,0,-3.25543668074536e-08
"11370",48,5,"Compar",0.164307992110099,0,-2.76848244714736e-07
"x2371",48,5,"PGLSSEY",0.62,0,-2.82310519928208e-07
"x11371",48,5,"PGLSSEYOPTIM",0.46,0,-4.1751747809401e-07
"11371",48,5,"Compar",0.493024568314962,0,1.22803772774572e-06
"x2372",47,5,"PGLSSEY",0.78,0,-6.32534374892192e-08
"x11372",47,5,"PGLSSEYOPTIM",0.35,0,-2.07982838019463e-07
"11372",47,5,"Compar",0.38766033375588,0,6.5682457408851e-07
"x2373",48,5,"PGLSSEY",0.76,0,-7.58116108877057e-08
"x11373",48,5,"PGLSSEYOPTIM",0.7,0,-9.65238113731448e-08
"11373",48,5,"Compar",0.932473748231002,0,7.25557141370525e-08
"x2374",46,5,"PGLSSEY",1,0,4.60159036133126e-10
"x11374",46,5,"PGLSSEYOPTIM",0.89,0,1.31660255847694e-08
"11374",46,5,"Compar",0.197868065122668,0,4.10523830141726e-07
"x2375",47,5,"PGLSSEY",0.8,0,-4.40490687464632e-08
"x11375",47,5,"PGLSSEYOPTIM",0.79,0,-4.72624361149872e-08
"11375",47,5,"Compar",0.849025718742076,0,-1.04892105941699e-07
"x2376",44,5,"PGLSSEY",0.84,0,2.39767762807032e-08
"x11376",44,5,"PGLSSEYOPTIM",0.83,0,2.51196013672522e-08
"11376",44,5,"Compar",0.406707783609532,0,3.38860145730341e-07
"x2377",49,5,"PGLSSEY",0.78,0,-1.3353380530176e-08
"x11377",49,5,"PGLSSEYOPTIM",0.71,0,-1.78671908597602e-08
"11377",49,5,"Compar",0.00199381459827652,0,7.25501412572708e-07
"x2378",49,5,"PGLSSEY",0.88,0,-5.68636490034602e-09
"x11378",49,5,"PGLSSEYOPTIM",0.93,0,-3.25191165663521e-09
"11378",49,5,"Compar",0.290440828545991,0,-1.47905638006313e-07
"x2379",48,5,"PGLSSEY",0.81,0,1.58834891212703e-08
"x11379",48,5,"PGLSSEYOPTIM",0.93,0,6.00282449059044e-09
"11379",48,5,"Compar",0.0805684341014072,0,-4.47460043998021e-07
"x2380",44,5,"PGLSSEY",0.53,0,1.70267193516638e-07
"x11380",44,5,"PGLSSEYOPTIM",0.45,0,2.01540571918414e-07
"11380",44,5,"Compar",0.526965111736319,0,5.84286307409981e-07
"x2381",48,5,"PGLSSEY",0.55,0,4.27840145661104e-08
"x11381",48,5,"PGLSSEYOPTIM",0.64,0,3.30835639840379e-08
"11381",48,5,"Compar",0.863860542437972,0,-4.0987820682908e-08
"x2382",47,5,"PGLSSEY",0.89,0,4.13803853637588e-09
"x11382",47,5,"PGLSSEYOPTIM",0.9,0,3.71884120778723e-09
"11382",47,5,"Compar",0.0922390791196781,0,1.98879822868143e-07
"x2383",45,5,"PGLSSEY",0.96,0,-2.23051916277264e-09
"x11383",45,5,"PGLSSEYOPTIM",0.92,0,4.36770658380799e-09
"11383",45,5,"Compar",0.0220510069505391,0,4.06048534653837e-07
"x2384",45,5,"PGLSSEY",0.61,0,6.63723897302263e-08
"x11384",45,5,"PGLSSEYOPTIM",0.43,0,1.0332096720718e-07
"11384",45,5,"Compar",0.059149937625693,0,9.13874632914247e-07
"x2385",47,5,"PGLSSEY",0.85,0,-4.34152996283404e-08
