"n","min","model","pval","simslope","slope"
139,10,"PGLSSEY",0.34,0,-4.84549569064433e-08
139,10,"PGLSSEYOPTIM",0.32,0,-5.00929519323575e-08
NA,NA,"Compar",NA,NA,NA
139,5,"PGLSSEY",0.7,0,7.81845630342551e-09
139,5,"PGLSSEYOPTIM",0.85,0,3.8965157951809e-09
NA,NA,"Compar",NA,NA,NA
143,1,"PGLSSEY",0.56,0,1.56707261952796e-08
143,1,"PGLSSEYOPTIM",0.88,0,-3.79847042304756e-09
NA,NA,"Compar",NA,NA,NA
142,20,"PGLSSEY",0.55,0,-1.73028219870849e-08
142,20,"PGLSSEYOPTIM",0.52,0,-1.85424458918445e-08
NA,NA,"Compar",NA,NA,NA
138,5,"PGLSSEY",0.26,0,-3.56987091983612e-08
138,5,"PGLSSEYOPTIM",0.29,0,-3.39701566164295e-08
NA,NA,"Compar",NA,NA,NA
138,1,"PGLSSEY",0.39,0,-2.35178356762642e-08
138,1,"PGLSSEYOPTIM",0.57,0,-1.58239133955207e-08
NA,NA,"Compar",NA,NA,NA
136,20,"PGLSSEY",0.66,0,-9.24111948518327e-09
136,20,"PGLSSEYOPTIM",0.15,0,-3.30962913001068e-08
NA,NA,"Compar",NA,NA,NA
138,20,"PGLSSEY",0.29,0,-5.0764646739789e-08
138,20,"PGLSSEYOPTIM",0.13,0,-6.94691013851305e-08
NA,NA,"Compar",NA,NA,NA
144,10,"PGLSSEY",0.99,0,3.02371261879327e-10
144,10,"PGLSSEYOPTIM",0.68,0,-8.87145195054604e-09
NA,NA,"Compar",NA,NA,NA
141,20,"PGLSSEY",0.2,0,2.80486434306906e-08
141,20,"PGLSSEYOPTIM",0.22,0,2.68030832017608e-08
NA,NA,"Compar",NA,NA,NA
144,20,"PGLSSEY",0.53,0,-1.36725195126925e-08
144,20,"PGLSSEYOPTIM",0.53,0,-1.34441090622939e-08
NA,NA,"Compar",NA,NA,NA
142,10,"PGLSSEY",0.36,0,4.08691526090513e-08
142,10,"PGLSSEYOPTIM",0.34,0,4.2762961338436e-08
NA,NA,"Compar",NA,NA,NA
140,10,"PGLSSEY",0.24,0,-3.04444624155203e-08
140,10,"PGLSSEYOPTIM",0.12,0,-4.16775565818943e-08
NA,NA,"Compar",NA,NA,NA
