"n","min","model","pval","simslope","slope"
141,20,"PGLSSEY",0.28,0,1.37567511601603e-07
141,20,"PGLSSEYOPTIM",0.19,0,1.66939539670918e-07
NA,NA,"Compar",NA,NA,NA
140,1,"PGLSSEY",0.45,0,1.62479071464872e-08
140,1,"PGLSSEYOPTIM",0.4,0,1.87934539311063e-08
140,1,"Compar",0.0672259948579677,0,1.5018731537451e-07
143,1,"PGLSSEY",0.6,0,-3.55763613982514e-08
143,1,"PGLSSEYOPTIM",0.49,0,-4.67880655552239e-08
143,1,"Compar",0.00314765311107967,0,-8.5246141429083e-07
137,10,"PGLSSEY",0.94,0,6.47980023500695e-09
137,10,"PGLSSEYOPTIM",0.93,0,8.06376803103999e-09
137,10,"Compar",0.0646413120640077,0,-5.93391965902748e-07
140,5,"PGLSSEY",0.85,0,7.93735712806954e-09
140,5,"PGLSSEYOPTIM",0.92,0,4.37484933287512e-09
140,5,"Compar",0.0774018521421387,0,-2.53807365497109e-07
138,20,"PGLSSEY",0.86,0,-1.18845112436527e-08
138,20,"PGLSSEYOPTIM",0.97,0,2.80375204319906e-09
138,20,"Compar",0.263419456329093,0,-2.49699013595616e-07
141,5,"PGLSSEY",0.86,0,2.56129468678773e-08
141,5,"PGLSSEYOPTIM",0.84,0,2.98820226737152e-08
141,5,"Compar",0.0192294074684405,0,-1.36131052853546e-06
139,1,"PGLSSEY",0.34,0,-1.86196077355211e-08
139,1,"PGLSSEYOPTIM",0.21,0,-2.43600865628994e-08
139,1,"Compar",0.00486537737797832,0,-2.2022579515525e-07
141,1,"PGLSSEY",0.26,0,1.17728779306337e-07
141,1,"PGLSSEYOPTIM",0.1,0,1.74215333767109e-07
141,1,"Compar",0.0137114292177727,0,8.85149769632957e-07
142,10,"PGLSSEY",0.47,0,-1.34524257030175e-08
142,10,"PGLSSEYOPTIM",0.31,0,-1.88724838127555e-08
142,10,"Compar",0.25419260543454,0,-7.18593399352339e-08
137,10,"PGLSSEY",0.39,0,-2.27418840219284e-08
137,10,"PGLSSEYOPTIM",0.45,0,-2.01434799381202e-08
137,10,"Compar",0.0940768082199019,0,-1.55981279818689e-07
136,5,"PGLSSEY",0.75,0,1.03693413806912e-08
136,5,"PGLSSEYOPTIM",0.76,0,9.76994574338474e-09
136,5,"Compar",0.550213619110703,0,6.81210376355243e-08
140,1,"PGLSSEY",0.85,0,-5.1122681889391e-09
140,1,"PGLSSEYOPTIM",0.3,0,-3.13985626953269e-08
140,1,"Compar",0.706922530014945,0,3.60529833750331e-08
141,20,"PGLSSEY",0.74,0,9.49957641565191e-09
141,20,"PGLSSEYOPTIM",0.9,0,3.44611788612065e-09
141,20,"Compar",0.295836665297732,0,1.06886672386469e-07
139,5,"PGLSSEY",0.63,0,-1.44961768604119e-08
139,5,"PGLSSEYOPTIM",0.58,0,-1.66258059904565e-08
139,5,"Compar",0.118381529823069,0,1.70068562216742e-07
136,1,"PGLSSEY",0.78,0,1.96482215217733e-08
136,1,"PGLSSEYOPTIM",0.97,0,-2.25492733674834e-09
136,1,"Compar",0.0988052688413645,0,-3.58210799036009e-07
137,10,"PGLSSEY",0.99,0,2.1771196430154e-10
137,10,"PGLSSEYOPTIM",1,0,9.6295420600575e-11
137,10,"Compar",0.51165332702877,0,4.92855353927978e-08
142,20,"PGLSSEY",0.48,0,1.30487429375885e-08
142,20,"PGLSSEYOPTIM",0.58,0,1.03050601162662e-08
142,20,"Compar",0.293454065861227,0,6.91345634983377e-08
139,5,"PGLSSEY",0.65,0,8.90440454378283e-09
139,5,"PGLSSEYOPTIM",0.73,0,6.89712494484287e-09
139,5,"Compar",0.378243401808646,0,-5.89558239431899e-08
141,20,"PGLSSEY",0.82,0,1.08207417576551e-08
141,20,"PGLSSEYOPTIM",0.83,0,1.03062688241009e-08
141,20,"Compar",0.670164282977534,0,6.63080855397577e-08
140,10,"PGLSSEY",0.79,0,-7.99630168319814e-09
140,10,"PGLSSEYOPTIM",0.94,0,-2.39368478318189e-09
140,10,"Compar",0.0068064061837001,0,-3.2384259505517e-07
138,5,"PGLSSEY",0.87,0,-1.05687068954372e-08
138,5,"PGLSSEYOPTIM",0.59,0,-3.36914050172036e-08
138,5,"Compar",0.103430536757794,0,-3.65856666435956e-07
142,10,"PGLSSEY",0.22,0,2.54934564366304e-08
142,10,"PGLSSEYOPTIM",0.23,0,2.50824538911308e-08
142,10,"Compar",0.931950293694445,0,-6.22290340421217e-09
142,1,"PGLSSEY",0.91,0,5.27230262142401e-09
142,1,"PGLSSEYOPTIM",0.34,0,-4.30503153963074e-08
142,1,"Compar",0.00544645977347669,0,-4.65390608573086e-07
141,10,"PGLSSEY",0.38,0,-2.51618708140393e-08
141,10,"PGLSSEYOPTIM",0.36,0,-2.60928579577763e-08
141,10,"Compar",0.00107341899425784,0,-3.49444704445333e-07
138,1,"PGLSSEY",0.22,0,3.04316771799803e-07
138,1,"PGLSSEYOPTIM",0.1,0,4.13209249842351e-07
138,1,"Compar",0.950720219039566,0,-5.02250716810214e-08
141,1,"PGLSSEY",0.98,0,1.5146975804768e-09
141,1,"PGLSSEYOPTIM",0.8,0,-1.23942685222448e-08
141,1,"Compar",0.650465757509349,0,-7.20651687499894e-08
144,5,"PGLSSEY",0.55,0,-3.76148246136464e-08
144,5,"PGLSSEYOPTIM",0.87,0,-9.96308491674622e-09
